company_name,ticker,country,meeting_date,meeting_id,meeting_type,proposal_number,proposal_text,proponent,management_rec,nbim_vote,position_paper,rationale_text
empresas cmpc sa,CMPC,Chile,2024-04-25 00:00:00,1845643,Annual,8,Other Business,Management,For,Against,,We will not support an agenda item if the information disclosed is insufficient to make an informed decision.
empresas cmpc sa,CMPC,Chile,2023-04-27 00:00:00,1741750,Annual,d,Appoint Auditors and Designate Risk Assessment Companies,Management,For,Against,,The external auditor should act in an independent manner. We will consider the auditor’s independence and any concerns about the accounts or audit procedures. Excessive non-audit-related fees represent a potential conflict of interest and should be avoided.
empresas cmpc sa,CMPC,Chile,2023-04-27 00:00:00,1741750,Annual,g,Other Business,Management,For,Against,,We will not support an agenda item if the information disclosed is insufficient to make an informed decision.
empresas cmpc sa,CMPC,Chile,2022-04-28 00:00:00,1633537,Annual,d,Appoint Auditors and Designate Risk Assessment Companies,Management,For,Against,,The external auditor should act in an independent manner. We will consider the auditor’s independence and any concerns about the accounts or audit procedures. Excessive non-audit-related fees represent a potential conflict of interest and should be avoided.
empresas cmpc sa,CMPC,Chile,2022-04-28 00:00:00,1633537,Annual,e,Elect Directors,Management,For,Against,,"The company should have a robust nomination and election process to ensure an effective board that is accountable to shareholders. Shareholders should be able to participate in frequent elections of all board members, preferably on an annual basis. The company should establish reasonable procedures for shareholders to include proposals in the meeting material distributed by the company, including proposing board candidates."
empresas cmpc sa,CMPC,Chile,2022-04-28 00:00:00,1633537,Annual,h,Other Business,Management,For,Against,,We will not support an agenda item if the information disclosed is insufficient to make an informed decision.
empresas cmpc sa,CMPC,Chile,2021-04-29 00:00:00,1529646,Annual,d,Appoint Auditors and Designate Risk Assessment Companies,Management,For,Against,,The external auditor should act in an independent manner. We will consider the auditor’s independence and any concerns about the accounts or audit procedures. Excessive non-audit-related fees represent a potential conflict of interest and should be avoided.
empresas cmpc sa,CMPC,Chile,2021-04-29 00:00:00,1529646,Annual,g,Other Business,Management,For,Against,,We will not support an agenda item if the information disclosed is insufficient to make an informed decision.
empresas cmpc sa,CMPC,Chile,2020-04-30 00:00:00,1416328,Annual,d,Appoint Auditors and Designate Risk Assessment Companies,Management,For,Against,,The external auditor should act in an independent manner. We will consider the auditor’s independence and any concerns about the accounts or audit procedures. Excessive non-audit-related fees represent a potential conflict of interest and should be avoided.
empresas cmpc sa,CMPC,Chile,2020-04-30 00:00:00,1416328,Annual,g,Other Business,Management,For,Against,,We will not support an agenda item if the information disclosed is insufficient to make an informed decision.
ems-chemie holding ag,EMSN,Switzerland,2025-08-09 00:00:00,1988388,Annual,7,Transact Other Business (Voting),Management,For,Against,,We will not support an agenda item if the information disclosed is insufficient to make an informed decision.
